codist,Countname,distname,year,four_day,perstuchar,leaid,urban,suburb,town,rural,perind,perasn,perhsp,perblk,perwht,perfrl,pernonfrl,perell,perspeced,member,stutch_all,sample,ever4day
13I002,CIMARRON,BOISE CITY,2015,0,2.0283976,4004860,0,0,0,1,0,0,.4909091,.0090909088,.5,.59454542,.40545455,.033783782,.19256757,212,14.21112,1,0
13I002,CIMARRON,BOISE CITY,2016,0,2.3866348,4004860,0,0,0,1,0,0,.4909091,.0090909088,.5,.59454542,.40545455,.033783782,.19256757,212,14.21112,1,0
13I002,CIMARRON,BOISE CITY,2009,0,3.3557048,4004860,0,0,0,1,0,.016000001,.31200001,0,.67199999,.55203623,.44796377,0,0,221,13.3,1,0
13I002,CIMARRON,BOISE CITY,2011,0,2.4630542,4004860,0,0,0,1,0,.015503876,.40310079,.007751938,.57364339,.59047621,.40952379,.1971831,.15140845,210,15.441176,1,0
13I002,CIMARRON,BOISE CITY,2014,0,3.4965036,4004860,0,0,0,1,0,0,.43636364,.0090909088,.55454546,.55064934,.44935066,.052447554,.19930071,206,12.488044,1,0
13I002,CIMARRON,BOISE CITY,2010,0,5.319149,4004860,0,0,0,1,.43119267,.018348623,.027522936,.018348623,.50458717,.62162161,.37837839,.20152092,.15969582,185,13.5,1,0
13I002,CIMARRON,BOISE CITY,2012,0,5.5555553,4004860,0,0,0,1,0,.0078740157,.44094488,.0078740157,.54330707,.48704663,.5129534,.13333334,.15555556,193,14.191176,1,0
13I010,CIMARRON,FELT,2015,0,0,4011580,0,0,0,1,0,0,.22222222,0,.77777779,.44,.56,0,.17073171,50,7.4404764,1,0
13I010,CIMARRON,FELT,2013,0,1.2048193,4011580,0,0,0,1,0,0,.30555555,0,.69444442,.41666666,.58333337,0,.19277108,60,9.5238094,1,0
13I010,CIMARRON,FELT,2010,0,0,4011580,0,0,0,1,0,0,.5,0,.5,.44897959,.55102038,0,.19117647,49,9.25,1,0
13I010,CIMARRON,FELT,2012,0,0,4011580,0,0,0,1,0,0,.21052632,0,.78947371,.58208954,.41791046,0,.19101124,67,12.641509,1,0
13I010,CIMARRON,FELT,2014,0,0,4011580,0,0,0,1,0,0,.24324325,0,.75675678,.36666667,.63333333,0,.14606741,60,9.2307692,1,0
13I010,CIMARRON,FELT,2016,0,0,4011580,0,0,0,1,0,0,.22222222,0,.77777779,.44,.56,0,.17073171,50,7.4404764,1,0
13I010,CIMARRON,FELT,2011,0,0,4011580,0,0,0,1,0,0,.34482759,0,.65517241,.56896549,.43103451,0,.16883117,58,9.3548393,1,0
13I010,CIMARRON,FELT,2009,0,8.474576,4011580,0,0,0,1,0,0,.46153846,0,.53846157,.64444447,.35555553,0,0,45,8.5,1,0
13I011,CIMARRON,KEYES,2016,0,0,4016410,0,0,0,1,0,0,.2173913,0,.78260869,.40000001,.60000002,.10666667,.093333334,50,8.3892612,1,1
13I011,CIMARRON,KEYES,2015,0,2.6666667,4016410,0,0,0,1,0,0,.2173913,0,.78260869,.40000001,.60000002,.10666667,.093333334,50,8.3892612,1,1
13I011,CIMARRON,KEYES,2009,1,1.2048193,4016410,0,0,0,1,0,0,.15151516,0,.84848487,.43859649,.56140351,0,0,57,9.5,1,1
13I011,CIMARRON,KEYES,2010,1,0,4016410,0,0,0,1,0,0,.12820514,0,.87179488,.44999999,.55000001,0,.12048193,60,10.71,1,1
13I011,CIMARRON,KEYES,2014,0,1.5625,4016410,0,0,0,1,0,0,.20833333,0,.79166669,.55555558,.44444442,.125,.125,45,6.3380284,1,1
13I011,CIMARRON,KEYES,2011,1,0,4016410,0,0,0,1,0,0,.25806451,0,.74193549,.48076922,.51923078,0,.069444448,52,9.2857141,1,1
13I011,CIMARRON,KEYES,2012,0,0,4016410,0,0,0,1,0,0,.30303031,0,.69696969,.5272727,.4727273,.02739726,.12328767,55,10,1,1
13I011,CIMARRON,KEYES,2013,0,1.4705882,4016410,0,0,0,1,0,0,.2,0,.80000001,.52941179,.47058821,.13235295,.13235295,51,8.0952377,1,1
14C016,CLEVELAND,ROBIN HILL,2013,0,0,4026100,0,0,0,1,.23712169,0,.065492414,.013594744,.68379116,.27165353,.72834647,0,.11811024,254,15.679011,1,0
14C016,CLEVELAND,ROBIN HILL,2015,0,.35714287,4026100,0,0,0,1,.18913773,0,.038655665,.010336386,.76187021,.22142857,.77857143,0,.14642857,280,16.548464,1,0
14C016,CLEVELAND,ROBIN HILL,2014,0,0,4026100,0,0,0,1,.19357143,0,.051071428,.0088571431,.74650002,.2364341,.7635659,0,.12790698,258,14.827586,1,0
14C016,CLEVELAND,ROBIN HILL,2009,0,0,4026100,0,0,0,1,.27631578,0,.052631579,.02631579,.64473683,.2642487,.73575127,0,0,193,13.8,1,0
14C016,CLEVELAND,ROBIN HILL,2012,0,.44642857,4026100,0,0,0,1,.20652173,0,.021739131,.010869565,.76086956,.28125,.71875,0,.12053572,224,14.736842,1,0
14C016,CLEVELAND,ROBIN HILL,2011,0,.45045045,4026100,0,0,0,1,.18787879,0,.020707071,.019191919,.77222222,.26576576,.73423421,0,.13513513,222,14.701986,1,0
14C016,CLEVELAND,ROBIN HILL,2010,0,0,4026100,0,0,0,1,.24468085,0,.021276595,.031914894,.70212764,.2883721,.7116279,0,.16744186,215,14.83,1,0
14C016,CLEVELAND,ROBIN HILL,2016,0,0,4026100,0,0,0,1,.18913773,0,.038655665,.010336386,.76187021,.22142857,.77857143,0,.14642857,280,16.548464,1,0
14I002,CLEVELAND,MOORE,2014,0,.49950051,4020250,0,1,0,0,.068106666,.058684044,.16186062,.073737025,.63761163,.36283121,.63716882,.023024458,.149268,16537,17.84922,1,0
14I002,CLEVELAND,MOORE,2013,0,.4142502,4020250,0,1,0,0,.071309023,.056481142,.15170291,.07631503,.64419186,.34543902,.65456098,.024942821,.14365856,16744,17.150928,1,0
14I002,CLEVELAND,MOORE,2015,0,.50505048,4020250,0,1,0,0,.061349031,.061230499,.17296614,.074414074,.63004023,.35639435,.64360565,.021435544,.15318987,16829,17.916679,1,0
14I002,CLEVELAND,MOORE,2009,0,.99009901,4020250,0,1,0,0,.11704013,.048671182,.10286608,.079416364,.65200627,.30889654,.69110346,0,0,15282,16.398333,1,0
14I002,CLEVELAND,MOORE,2012,0,.736377,4020250,0,1,0,0,.074663706,.052441902,.13356322,.080933899,.65839726,.39270192,.60729808,.029816514,.14286344,16451,17.06394,1,0
14I002,CLEVELAND,MOORE,2010,0,.87642419,4020250,0,1,0,0,.10493575,.047521926,.10758719,.084642053,.65531307,.33337665,.66662335,.03847751,.14108419,15655,16.853907,1,0
14I002,CLEVELAND,MOORE,2016,0,.44365573,4020250,0,1,0,0,.061349031,.061230499,.17296614,.074414074,.63004023,.35639435,.64360565,.021435544,.15318987,16829,17.916679,1,0
14I002,CLEVELAND,MOORE,2011,0,.80971658,4020250,0,1,0,0,.087917276,.050598186,.12377145,.078231454,.65948164,.40221038,.59778959,.032484479,.14262575,16128,17.145313,1,0
14I029,CLEVELAND,NORMAN,2016,0,.50327128,4021720,0,1,0,0,.054032631,.03488785,.14458828,.06019463,.70629662,.41248843,.5875116,.050508883,.16688792,13546,16.594917,1,0
14I029,CLEVELAND,NORMAN,2012,0,.60642815,4021720,0,1,0,0,.074808121,.033960626,.11538149,.067500055,.7083497,.40243864,.59756136,.05025962,.1650912,10880,17.275625,1,0
14I029,CLEVELAND,NORMAN,2013,0,.59630293,4021720,0,1,0,0,.064257674,.032716215,.12702015,.064281233,.7117247,.40664709,.59335291,.051292222,.16570824,10450,16.302372,1,0
14I029,CLEVELAND,NORMAN,2010,0,.63371354,4021720,0,1,0,0,.089100771,.040276181,.075620584,.070031233,.72497123,.36524957,.63475043,.047691986,.15574741,10299,15.095233,1,0
14I029,CLEVELAND,NORMAN,2011,0,.777605,4021720,0,1,0,0,.080835693,.038567714,.093362592,.068145327,.71908867,.3502256,.64977437,.043635618,.15904124,10591,16.281719,1,0
14I029,CLEVELAND,NORMAN,2009,0,.79681277,4021720,0,1,0,0,.084088624,.034743201,.073011078,.069822088,.73833501,.35967511,.64032489,0,0,10062,16.079071,1,0
14I029,CLEVELAND,NORMAN,2015,0,.43383947,4021720,0,1,0,0,.054032631,.03488785,.14458828,.06019463,.70629662,.41248843,.5875116,.050508883,.16688792,13546,16.594917,1,0
14I029,CLEVELAND,NORMAN,2014,0,.38759691,4021720,0,1,0,0,.057348236,.034419119,.13853355,.061851978,.70784712,.3983559,.6016441,.053842701,.16248958,13436,16.659779,1,0
14I040,CLEVELAND,NOBLE,2012,0,2.1598272,4021630,0,1,0,0,.14420804,.0070921984,.048857369,.01576044,.78408194,.63665181,.36334822,.0041768188,.1423599,1504,17.344742,1,0
14I040,CLEVELAND,NOBLE,2014,0,1.0351967,4021630,0,1,0,0,.1671875,.0062500001,.045312501,.024218749,.75703126,.54205769,.45794231,.0048325853,.15188126,1495,17.21834,1,0
14I040,CLEVELAND,NOBLE,2015,0,1.049318,4021630,0,1,0,0,.15164782,.0050128894,.051386081,.02421971,.76773351,.52905154,.47094846,.0034965035,.14055943,1454,16.361622,1,0
14I040,CLEVELAND,NOBLE,2016,0,.73475385,4021630,0,1,0,0,.15164782,.0050128894,.051386081,.02421971,.76773351,.52905154,.47094846,.0034965035,.14055943,1454,16.361622,1,0
14I040,CLEVELAND,NOBLE,2010,0,1.6583748,4021630,0,0,0,1,.10066128,.011756062,.050698016,.016899338,.81998533,.52371103,.47628897,.0023672641,.14913765,1557,17.246935,1,0
14I040,CLEVELAND,NOBLE,2011,0,1.8348624,4021630,0,0,0,1,.13551749,.0074460162,.048399106,.017870439,.79076695,.5609324,.43906763,.0030010003,.14938313,1581,18.242973,1,0
14I040,CLEVELAND,NOBLE,2013,0,1.3927577,4021630,0,1,0,0,.15486321,.006173173,.039831586,.016297191,.78283483,.53279006,.46720994,.0034843206,.14564461,1506,17.352341,1,0
14I040,CLEVELAND,NOBLE,2009,0,1.3623978,4021630,0,1,0,0,.098570354,.012791573,.04288939,.013544018,.83220464,.43102011,.56897992,0,0,1538,17.165688,1,0
14I057,CLEVELAND,LEXINGTON,2009,0,3.2362459,4017580,0,0,1,0,.13363029,.0022271716,.069042318,.0089086862,.78619152,.44267473,.5573253,0,0,848,19.073051,1,0
14I057,CLEVELAND,LEXINGTON,2013,0,1.1668612,4017580,0,0,1,0,.13339448,.003282316,.093088873,.0073893042,.76284504,.51389331,.48610672,.061041292,.15798923,914,17.196531,1,0
14I057,CLEVELAND,LEXINGTON,2014,0,.79554492,4017580,0,0,1,0,.12979186,.0014149661,.10544752,.002837027,.76050866,.52499157,.47500843,.057471264,.18744475,912,17.955803,1,0
14I057,CLEVELAND,LEXINGTON,2015,0,.77639753,4017580,0,0,1,0,.1204631,.0041123666,.11706586,.0041087419,.75424993,.52695841,.47304156,.057808455,.17946506,828,15.790972,1,0
14I057,CLEVELAND,LEXINGTON,2010,0,2.2935779,4017580,0,0,1,0,.12610619,.0044247787,.084070794,.015486726,.76991153,.47841054,.52158946,.045829516,.1411549,855,17.074823,1,0
14I057,CLEVELAND,LEXINGTON,2016,0,.62227756,4017580,0,0,1,0,.1204631,.0041123666,.11706586,.0041087419,.75424993,.52695841,.47304156,.057808455,.17946506,828,15.790972,1,0
14I057,CLEVELAND,LEXINGTON,2011,0,1.6025641,4017580,0,0,1,0,.12441801,.0020120724,.074922971,.015241206,.78340572,.5225991,.47740087,.053722903,.1602262,863,16.771782,1,0
14I057,CLEVELAND,LEXINGTON,2012,0,.92421442,4017580,0,0,1,0,.11100511,.0037137598,.087349266,.0055624205,.79236943,.50509387,.49490616,.05268022,.1608133,910,17.497644,1,0
14I070,CLEVELAND,LITTLE AXE,2011,0,.65659881,4017880,0,0,0,1,.21742937,0,.039615516,.020701479,.72225362,.539702,.460298,.0049261083,.19293925,850,16.77775,1,0
14I070,CLEVELAND,LITTLE AXE,2012,0,.32701111,4017880,0,0,0,1,.20991564,.00086534681,.041687682,.010740024,.73679131,.62307978,.37692022,.0049059689,.19869174,885,16.890032,1,0
14I070,CLEVELAND,LITTLE AXE,2014,0,.40453073,4017880,0,0,0,1,.23019682,0,.043505546,.0034642378,.7228334,.65737706,.34262294,.0080906153,.21763754,904,16.943832,1,0
14I070,CLEVELAND,LITTLE AXE,2010,0,.79936051,4017880,0,0,0,1,.25,.00390625,.021484375,.017578125,.70703125,.65867788,.34132212,.0023980816,.19664268,860,15.945137,1,0
14I070,CLEVELAND,LITTLE AXE,2016,0,.46882325,4017880,0,0,0,1,.21324812,.001987929,.058516152,.0072133476,.71903443,.65922451,.34077546,.014774495,.20528771,937,18.188438,1,0
14I070,CLEVELAND,LITTLE AXE,2009,0,1.2936611,4017880,0,0,0,1,.23854962,.005725191,.034351144,.0095419846,.71183205,.58293092,.41706908,0,0,844,16.526144,1,0
14I070,CLEVELAND,LITTLE AXE,2015,0,1.0881393,4017880,0,0,0,1,.21324812,.001987929,.058516152,.0072133476,.71903443,.65922451,.34077546,.014774495,.20528771,937,18.188438,1,0
14I070,CLEVELAND,LITTLE AXE,2013,0,.98522168,4017880,0,0,0,1,.24090929,0,.048177585,.0083109001,.70260221,.62148684,.37851316,.0090311989,.20607553,905,17.059908,1,0
15C004,COAL,COTTONWOOD,2009,0,.43290043,4008730,0,0,0,1,.5043478,.017391304,.0086956518,.017391304,.45217392,.53246754,.46753246,0,0,231,11.1,1,1
15C004,COAL,COTTONWOOD,2010,0,0,4008730,0,0,0,1,.578125,.015625,.015625,.015625,.375,.52822578,.47177422,0,.33064517,248,11.43,1,1
15C004,COAL,COTTONWOOD,2011,0,0,4008730,0,0,0,1,.5777778,.0074074073,.014814815,.022222223,.37777779,.47983873,.52016127,0,.33870968,248,11.866029,1,1
15C004,COAL,COTTONWOOD,2013,0,0,4008730,0,0,0,1,.41530055,.016393442,.065573767,.0054644807,.49726775,.51680672,.48319328,0,.38655463,238,11.666667,1,1
15C004,COAL,COTTONWOOD,2015,0,.56497175,4008730,0,0,0,1,.41298389,.020298047,.040596094,.020298047,.50582391,.50847459,.49152541,0,.34463277,177,9.3700371,1,1
15C004,COAL,COTTONWOOD,2016,1,0,4008730,0,0,0,1,.41298389,.020298047,.040596094,.020298047,.50582391,.50847459,.49152541,0,.34463277,177,9.3700371,1,1
15C004,COAL,COTTONWOOD,2014,0,0,4008730,0,0,0,1,.45291924,.016898837,.050696503,.011265891,.46821952,.5714286,.4285714,0,.44897959,196,11.011236,1,1
15C004,COAL,COTTONWOOD,2012,0,0,4008730,0,0,0,1,.46986419,.020543294,.03327674,.0083191851,.4679966,.55465585,.44534415,0,.34412956,247,11.126125,1,1
15I001,COAL,COALGATE,2009,0,3.3557048,4008130,0,0,0,1,.45150501,0,.036789298,.0066889632,.50501674,.61678612,.38321388,0,0,495,13.46087,1,0
15I001,COAL,COALGATE,2010,0,2.8089888,4008130,0,0,0,1,.48745519,0,.014336918,.0071684588,.49103943,.64680654,.35319349,.0042134831,.2275281,465,11.4,1,0
15I001,COAL,COALGATE,2016,0,.55772448,4008130,0,0,0,1,.39091998,0,.074919894,.0051301406,.52902997,.7552278,.24477218,0,.26251692,515,12.694604,1,0
15I001,COAL,COALGATE,2013,0,1.1223345,4008130,0,0,0,1,.47261536,0,.036465876,.016758176,.47416058,.63660532,.36339471,.0028050491,.25245443,462,11.009033,1,0
15I001,COAL,COALGATE,2014,0,1.261034,4008130,0,0,0,1,.43916667,0,.031805556,.010555555,.51847219,.73353982,.26646018,.0028011205,.24789916,474,12.087837,1,0
15I001,COAL,COALGATE,2012,0,1.0928962,4008130,0,0,0,1,.50025403,0,.033909682,.011303227,.45453304,.66907442,.33092561,0,.24863388,480,12.333081,1,0
15I001,COAL,COALGATE,2011,0,1.5267175,4008130,0,0,0,1,.46481797,0,.0038483308,.0071684588,.52416521,.69931799,.30068204,.0041608876,.25381416,459,11.68364,1,0
15I001,COAL,COALGATE,2015,0,2.0283976,4008130,0,0,0,1,.39091998,0,.074919894,.0051301406,.52902997,.7552278,.24477218,0,.26251692,515,12.694604,1,0
15I002,COAL,TUPELO,2009,0,3.030303,4030270,0,0,0,1,.31707317,0,.024390243,0,.65853661,.58469945,.41530055,0,0,183,15.3,1,0
15I002,COAL,TUPELO,2013,0,1.8867924,4030270,0,0,0,1,.39855072,0,.040062111,.0044513457,.55693579,.62626261,.37373739,0,.24150944,198,17.217392,1,0
15I002,COAL,TUPELO,2010,0,1.4184397,4030270,0,0,0,1,.36283186,0,.017699115,0,.61946905,.56315792,.43684208,0,.28368795,190,14.5,1,0
15I002,COAL,TUPELO,2015,0,.36900368,4030270,0,0,0,1,.40361446,0,.096385539,0,.5,.7157895,.2842105,0,.28413284,190,16.020237,1,0
15I002,COAL,TUPELO,2016,0,.36101082,4030270,0,0,0,1,.40361446,0,.096385539,0,.5,.7157895,.2842105,0,.28413284,190,16.020237,1,0
15I002,COAL,TUPELO,2014,0,0,4030270,0,0,0,1,.38300344,0,.065536655,.0051082605,.54635161,.77005345,.22994655,0,.28294572,187,15.847457,1,0
15I002,COAL,TUPELO,2012,0,2.610966,4030270,0,0,0,1,.42802912,0,.042708006,0,.52926284,.61578947,.38421053,0,.27611941,190,16.52174,1,0
15I002,COAL,TUPELO,2011,0,1.8315018,4030270,0,0,0,1,.41379312,0,.068965517,0,.51724136,.63589746,.36410254,0,.24908425,195,16.666666,1,0
16C048,COMANCHE,FLOWER MOUND,2010,0,0,4011760,0,0,0,1,.071428575,.044642858,.15178572,.14285715,.58928573,.2672956,.7327044,.003144654,.14779875,318,19.040001,1,0
16C048,COMANCHE,FLOWER MOUND,2013,0,0,4011760,0,0,0,1,.065573767,.016393442,.18688525,.12131148,.60983604,.24188793,.75811207,.014749262,.088495575,339,19.152542,1,0
16C048,COMANCHE,FLOWER MOUND,2016,0,0,4011760,0,0,0,1,.05479452,.010273973,.21917808,.10273973,.61301368,.25075528,.74924469,.01510574,.12386707,331,19.300291,1,0
16C048,COMANCHE,FLOWER MOUND,2015,0,0,4011760,0,0,0,1,.05479452,.010273973,.21917808,.10273973,.61301368,.25075528,.74924469,.01510574,.12386707,331,19.300291,1,0
16C048,COMANCHE,FLOWER MOUND,2011,0,0,4011760,0,0,0,1,.049074076,.016775599,.19014162,.16263618,.5813725,.26488096,.73511904,.011904762,.11904762,336,20.119761,1,0
16C048,COMANCHE,FLOWER MOUND,2012,0,0,4011760,0,0,0,1,.052287582,.022875817,.19607843,.14052288,.58823526,.25073746,.74926257,.038348082,.12979351,339,19.595377,1,0
16C048,COMANCHE,FLOWER MOUND,2014,0,0,4011760,0,0,0,1,.046594981,.017921148,.18996416,.13978495,.60573477,.24451411,.75548589,.012539185,.10971787,319,18.764706,1,0
16C048,COMANCHE,FLOWER MOUND,2009,0,0,4011760,0,0,0,1,.081081077,.045045044,.14414415,.090090089,.63963962,.26875001,.73124999,0,0,320,20.4,1,0
16C049,COMANCHE,BISHOP,2009,0,0,4004470,0,0,0,1,.094674557,.059171598,.10059172,.31360948,.43195266,.45430112,.54569888,0,0,372,14,1,0
16C049,COMANCHE,BISHOP,2013,0,0,4004470,1,0,0,0,.046121594,.004192872,.25995806,.26415095,.42557654,.44,.56,0,.1352381,525,19.09091,1,0
16C049,COMANCHE,BISHOP,2015,0,0,4004470,1,0,0,0,.048780486,.022172948,.27937916,.26164079,.38802662,.47801146,.52198851,0,.12810707,523,19.277554,1,0
16C049,COMANCHE,BISHOP,2012,0,0,4004470,1,0,0,0,.054621849,.016806724,.24579832,.25210086,.43067226,.43584907,.56415093,0,.12075472,530,18.596491,1,0
16C049,COMANCHE,BISHOP,2016,0,0,4004470,1,0,0,0,.048780486,.022172948,.27937916,.26164079,.38802662,.47801146,.52198851,0,.12810707,523,19.277554,1,0
16C049,COMANCHE,BISHOP,2014,0,0,4004470,1,0,0,0,.038031321,.015659954,.25950783,.24384788,.44295302,.46966732,.53033268,0,.12328767,511,18.185053,1,0
16C049,COMANCHE,BISHOP,2010,0,0,4004470,0,0,0,1,.10798122,.023474179,.13615024,.33802816,.3943662,.46137339,.53862661,0,.13519314,466,16.82,1,0
16C049,COMANCHE,BISHOP,2011,0,0,4004470,1,0,0,0,.051454138,.022371365,.22595078,.29306486,.40715885,.46843177,.53156823,0,.14663951,491,17.919708,1,0
16I001,COMANCHE,CACHE,2014,0,.94876659,4006120,0,0,0,1,.16569918,.013989554,.11045294,.096047603,.61381072,.39755252,.60244751,.00614182,.18481295,906,17.452217,1,0
16I001,COMANCHE,CACHE,2015,0,1.1876484,4006120,0,0,0,1,.17024969,.0099382047,.11102214,.095324673,.61346525,.36063483,.63936514,.008099352,.17278618,980,16.165705,1,0
16I001,COMANCHE,CACHE,2010,0,2.4875622,4006120,0,0,0,1,.17614424,.030513177,.076282941,.085991681,.63106793,.29958391,.70041609,.0030339805,.1723301,721,14.512497,1,0
16I001,COMANCHE,CACHE,2013,0,1.5503876,4006120,0,0,0,1,.17444704,.016975997,.10311144,.08708293,.61838257,.37327895,.62672102,.010514665,.1765357,944,22.208929,1,0
16I001,COMANCHE,CACHE,2011,0,2.0242915,4006120,0,0,0,1,.17546456,.026474621,.080881484,.098340482,.61883885,.34339899,.65660101,.0075144507,.16184971,723,15.252056,1,0
16I001,COMANCHE,CACHE,2009,0,2.4691358,4006120,0,0,0,1,.18008785,.027818449,.07320644,.067349926,.65153736,.28333417,.7166658,0,0,692,14.446119,1,0
16I001,COMANCHE,CACHE,2012,0,1.0256411,4006120,0,0,0,1,.15101013,.021981059,.10038159,.089904062,.63672316,.33397517,.66602486,.0039886041,.17663817,756,15.518064,1,0
16I001,COMANCHE,CACHE,2016,0,1.0695187,4006120,0,0,0,1,.17024969,.0099382047,.11102214,.095324673,.61346525,.36063483,.63936514,.008099352,.17278618,980,16.165705,1,0
16I002,COMANCHE,INDIAHOMA,2011,0,1.968504,4015420,0,0,0,1,.30952382,0,.083333336,.011904762,.59523809,.72262776,.27737224,.068965517,.20689656,137,12.342342,1,0
16I002,COMANCHE,INDIAHOMA,2009,0,1.1325028,4015420,0,0,0,1,.36144578,0,.036144577,.012048192,.59036142,.65873015,.34126985,0,0,126,11.3,1,0
16I002,COMANCHE,INDIAHOMA,2015,0,.95238096,4015420,0,0,0,1,.38160676,0,.1419743,.032037731,.44438121,.62837839,.37162161,.076190479,.2857143,148,12.692967,1,0
16I002,COMANCHE,INDIAHOMA,2016,0,0,4015420,0,0,0,1,.38160676,0,.1419743,.032037731,.44438121,.62837839,.37162161,.076190479,.2857143,148,12.692967,1,0
16I002,COMANCHE,INDIAHOMA,2012,0,0,4015420,0,0,0,1,.375,.011363637,.079545453,.03409091,.5,.72727275,.27272725,.01754386,.22368421,143,10.91603,1,0
16I002,COMANCHE,INDIAHOMA,2010,0,.422833,4015420,0,0,0,1,.26744187,0,.10465116,.011627907,.61627907,.69291341,.30708659,.023255814,.073995769,127,10.95,1,0
16I002,COMANCHE,INDIAHOMA,2014,0,.46728972,4015420,0,0,0,1,.39534885,.011627907,.069767445,.046511628,.47674417,.70068026,.29931974,.023364486,.30841121,147,13.611111,1,0
16I002,COMANCHE,INDIAHOMA,2013,0,0,4015420,0,0,0,1,.39567637,.013183754,.057402555,.016295446,.51744187,.76551723,.23448277,0,.26027396,145,14.5,1,0
16I003,COMANCHE,STERLING,2011,0,.23866348,4028590,0,0,0,1,.16913179,.0065030884,.034900479,.0011839396,.78828073,.44585988,.55414009,0,.10023867,314,16.185568,1,0
16I003,COMANCHE,STERLING,2014,0,2.3255813,4028590,0,0,0,1,.085714288,0,.060714286,.0035714286,.85000002,.40983605,.59016395,.023255814,.10697675,305,15.174129,1,0
16I003,COMANCHE,STERLING,2012,0,.23529412,4028590,0,0,0,1,.13480286,.0024014337,.047132615,0,.81566304,.38244513,.6175549,.011764706,.11058824,319,16.789474,1,0
16I003,COMANCHE,STERLING,2016,0,.72098053,4028590,0,0,0,1,.11191336,0,.086642601,0,.80144405,.38870433,.6112957,.009708738,.10679612,301,18.03475,1,0
16I003,COMANCHE,STERLING,2013,0,.23255815,4028590,0,0,0,1,.14566474,0,.030057805,.0011560693,.82312137,.43130991,.56869006,.011627907,.10465116,313,15.808082,1,0
16I003,COMANCHE,STERLING,2009,0,.97087377,4028590,0,0,0,1,.11640212,0,.026455026,.0052910051,.85185188,.38853502,.61146498,0,0,314,14.5,1,0
16I003,COMANCHE,STERLING,2010,0,.729927,4028590,0,0,0,1,.13157895,0,.02631579,.0052631581,.83684212,.45973155,.54026842,0,.11192214,298,14.83,1,0
16I003,COMANCHE,STERLING,2015,0,.97087377,4028590,0,0,0,1,.11191336,0,.086642601,0,.80144405,.38870433,.6112957,.009708738,.10679612,301,18.03475,1,0
16I004,COMANCHE,GERONIMO,2014,0,.55248618,4012630,0,0,0,1,.19266838,.017050298,.11864166,.043904521,.62773514,.52904242,.47095761,0,.14917128,270,17.257011,1,0
16I004,COMANCHE,GERONIMO,2012,0,1.9841269,4012630,0,0,0,1,.20516129,.012462628,.069205351,.04761605,.6655547,.54455096,.45544901,0,.12747875,278,17.735859,1,0
16I004,COMANCHE,GERONIMO,2016,0,.90334237,4012630,0,0,0,1,.17408969,.033201642,.072217472,.046749417,.67374176,.60760379,.39239621,0,.16913946,247,14.228434,1,0
16I004,COMANCHE,GERONIMO,2011,0,1.1389521,4012630,0,0,0,1,.2781457,.0066225166,.019867551,.086092718,.60927153,.61851853,.38148147,0,.12820514,270,19.852942,1,0
16I004,COMANCHE,GERONIMO,2010,0,.95238096,4012630,0,0,0,1,.28358209,.02238806,.037313432,.037313432,.619403,.52360517,.47639483,0,.13015874,233,16.639999,1,0
16I004,COMANCHE,GERONIMO,2009,0,1.2150668,4012630,0,0,0,1,.25850341,.027210884,.047619049,.047619049,.61904764,.53909463,.46090537,0,0,243,15.5,1,0
16I004,COMANCHE,GERONIMO,2015,0,2.9673591,4012630,0,0,0,1,.17408969,.033201642,.072217472,.046749417,.67374176,.60760379,.39239621,0,.16913946,247,14.228434,1,0
16I004,COMANCHE,GERONIMO,2013,0,1.172333,4012630,0,0,0,1,.18187471,.027927505,.12567377,.040923562,.62360048,.55610436,.44389561,0,.1143695,256,17.963219,1,0
16I008,COMANCHE,LAWTON,2010,0,2.9239767,4017250,1,0,0,0,.081865437,.025555877,.12171528,.32919434,.44166908,.49697992,.50302011,.047322843,.15300646,11123,13.624769,1,1
